,leagueID,season,homeTeamID,awayTeamID,home_shots_h_rolling5,home_shotsOnTarget_h_rolling5,home_shots_a_rolling5,home_shotsOnTarget_a_rolling5,home_fouls_h_rolling5,home_fouls_a_rolling5,home_ppda_h_rolling5,home_ppda_a_rolling5,home_deep_h_rolling5,home_corners_h_rolling5,home_total_key_passes_h_rolling5,home_total_assists_a_rolling5,away_shotsOnTarget_h_rolling5,away_fouls_h_rolling5,away_fouls_a_rolling5,away_ppda_h_rolling5,away_deep_h_rolling5,away_deep_a_rolling5,away_total_key_passes_h_rolling5,away_total_key_passes_a_rolling5,away_total_saved_shots_h_rolling5,away_total_saved_shots_a_rolling5,result
10816,2.0,2019.0,101.0,106.0,14.8,3.8,11.6,2.6,9.0,11.0,8.037999999999997,18.1415,7.8,5.2,11.2,0.6,4.8,6.4,10.2,9.018059999999991,7.2,4.2,11.6,6.8,3.2,1.2,0.0
10825,1.0,2019.0,72.0,73.0,10.4,4.0,12.2,4.4,10.4,11.0,13.338319999999996,8.507140000000003,3.8,4.4,8.8,0.6,4.4,9.6,10.8,14.503359999999995,4.8,3.0,7.8,9.2,3.4,0.8,0.0
10833,2.0,2019.0,98.0,102.0,16.0,5.0,9.8,1.8,9.4,11.4,8.341839999999996,15.676280000000002,7.8,6.4,12.0,0.6,4.6,8.4,11.2,10.254079999999991,6.4,4.2,10.2,8.2,3.4,1.6,2.0
10826,1.0,2019.0,74.0,238.0,19.4,5.2,9.4,3.8,6.6,11.6,8.158839999999998,18.011900000000004,4.6,5.4,14.0,1.4,5.2,8.0,11.0,10.881499999999997,6.0,3.0,11.4,6.4,4.4,0.8,2.0
10828,2.0,2019.0,97.0,243.0,11.0,3.6,14.2,4.2,10.8,10.4,9.850759999999998,18.143240000000002,6.0,3.6,8.2,0.6,4.6,6.2,10.2,9.72425999999999,6.6,5.2,12.8,6.6,3.0,1.0,2.0
9502,4.0,2019.0,231.0,143.0,13.2,5.0,10.4,3.8,4.0,10.4,12.250499999999999,10.720880000000003,5.4,4.6,9.8,0.4,7.0,10.4,7.6,11.367299999999997,2.8,3.2,14.2,6.6,1.8,1.4,1.0
9499,1.0,2019.0,88.0,229.0,14.4,4.4,9.2,4.0,13.6,10.8,9.400279999999999,9.684680000000007,6.2,6.4,10.0,0.8,3.8,9.8,12.2,10.327379999999996,3.4,6.6,10.4,6.6,2.4,3.0,0.0
9503,5.0,2019.0,163.0,177.0,10.4,4.0,12.6,5.0,10.2,8.2,12.474839999999997,13.552160000000004,3.2,3.2,8.8,1.0,5.8,10.8,10.8,7.187759999999992,5.4,1.2,12.2,5.4,2.8,1.0,0.0
9500,1.0,2019.0,74.0,80.0,15.4,4.8,10.6,3.4,12.4,7.8,9.892499999999997,11.614720000000005,5.8,5.4,11.0,0.6,3.4,6.8,11.8,11.897619999999996,3.4,5.0,9.4,7.6,2.0,2.4,0.0
9508,2.0,2019.0,106.0,98.0,16.2,6.0,8.0,2.6,10.8,15.0,13.296679999999999,10.73108,6.2,2.8,11.8,0.8,4.8,14.0,11.4,13.07619999999999,5.4,3.8,9.4,9.8,2.6,3.0,0.0
9507,4.0,2019.0,140.0,142.0,14.8,6.8,10.0,3.0,4.8,12.4,11.88786,14.244680000000002,5.6,5.4,10.6,0.4,7.0,9.4,11.0,9.629119999999997,4.0,3.4,12.0,8.0,1.8,2.2,0.0
9506,3.0,2019.0,132.0,123.0,14.6,5.6,10.2,3.4,10.6,9.4,8.8841,8.998320000000003,5.6,2.6,10.8,0.8,5.8,9.4,15.2,7.854899999999995,6.2,4.2,12.2,10.6,1.4,2.8,1.0
9505,2.0,2019.0,113.0,105.0,14.0,4.8,11.8,5.6,10.8,14.4,13.102039999999997,9.854980000000001,5.2,5.0,10.0,1.8,5.2,10.4,13.2,10.86935999999999,6.2,4.4,9.4,7.6,3.0,2.8,1.0
9501,3.0,2019.0,131.0,240.0,17.0,7.2,9.8,3.2,10.2,11.4,7.639659999999999,12.136280000000003,4.0,3.4,13.4,1.2,5.2,8.8,15.0,11.160839999999995,5.0,3.0,9.6,9.8,2.4,3.8,2.0
9504,1.0,2019.0,86.0,89.0,12.4,3.8,12.6,5.0,12.4,8.6,11.782259999999997,12.221900000000007,5.8,3.0,9.2,0.6,2.8,6.8,11.8,16.597319999999996,4.8,3.8,9.4,8.0,2.0,2.2,2.0
10824,1.0,2019.0,78.0,82.0,11.6,3.8,13.6,4.8,8.2,9.4,13.334039999999998,8.060520000000002,2.8,4.6,9.6,0.8,4.4,9.2,10.8,14.936699999999997,5.0,3.4,8.2,10.6,3.4,1.4,1.0
10832,2.0,2019.0,95.0,110.0,12.0,3.2,10.2,1.8,8.2,11.4,10.381859999999998,13.215000000000003,7.0,6.0,9.6,0.6,5.6,11.4,12.4,10.42039999999999,7.8,4.4,11.0,8.6,2.8,1.4,2.0
10831,2.0,2019.0,221.0,113.0,13.2,4.6,11.4,3.0,8.2,11.8,10.662239999999997,11.887440000000002,6.4,6.4,10.0,0.4,6.4,9.4,13.4,11.84039999999999,7.8,5.2,13.0,8.2,3.4,1.4,1.0
10830,2.0,2019.0,94.0,96.0,11.2,4.2,13.0,4.4,10.2,12.0,11.30248,10.730260000000003,5.2,5.4,8.6,0.8,5.8,7.0,13.6,13.97705999999999,7.8,6.2,13.4,8.6,3.0,1.2,0.0
10829,2.0,2019.0,116.0,99.0,9.6,3.4,13.6,4.8,7.8,12.6,13.062999999999997,11.106600000000004,5.4,5.2,7.2,1.0,6.0,7.6,13.2,12.59437999999999,8.0,5.6,14.2,7.6,2.0,1.2,0.0
10827,1.0,2019.0,75.0,89.0,13.6,4.4,10.4,4.2,9.0,12.8,12.679599999999997,10.717720000000003,4.4,4.6,10.6,1.2,4.6,8.8,11.2,12.735899999999996,4.6,2.8,7.4,8.4,3.6,1.0,0.0
10842,2.0,2019.0,110.0,97.0,14.4,6.0,10.6,3.4,7.0,12.8,17.437679999999997,16.235100000000003,6.0,3.0,10.2,0.4,5.2,12.4,11.8,16.93015999999999,6.0,3.6,8.4,10.4,1.0,2.4,2.0
10835,2.0,2019.0,106.0,105.0,12.8,4.6,12.6,4.4,6.2,12.8,17.74458,15.648100000000003,7.0,3.6,9.0,0.8,3.8,10.2,11.8,18.16125999999999,6.0,3.4,9.8,10.0,1.6,2.0,2.0
10843,2.0,2019.0,113.0,95.0,16.4,6.2,11.6,4.6,13.2,10.4,10.692759999999996,17.267220000000002,5.8,3.2,12.6,0.6,5.8,11.4,9.0,19.86163999999999,7.2,4.6,11.8,13.0,0.6,3.0,0.0
10837,2.0,2019.0,94.0,221.0,16.4,6.2,11.6,4.0,10.2,11.6,15.697159999999997,17.240640000000003,6.6,3.0,12.0,0.4,4.6,11.8,12.0,18.53871999999999,6.6,4.4,8.8,11.4,1.2,2.8,2.0
10838,2.0,2019.0,99.0,243.0,14.8,5.4,13.8,4.4,12.0,10.2,16.876099999999997,15.693880000000002,5.4,2.8,10.6,0.4,5.6,12.4,11.4,18.514279999999992,7.2,4.4,11.6,12.0,0.4,2.6,0.0
10841,2.0,2019.0,116.0,98.0,12.0,5.0,15.2,5.2,6.6,13.2,18.548379999999998,11.359920000000002,6.0,5.0,8.6,0.8,5.0,8.6,12.4,11.51125999999999,6.2,4.6,12.2,8.6,2.6,1.8,2.0
10840,2.0,2019.0,104.0,101.0,14.8,5.6,13.2,5.4,13.0,7.8,13.123119999999997,13.254940000000001,4.6,4.2,11.8,1.0,6.6,12.6,9.2,13.67829999999999,7.6,5.0,13.8,11.0,1.4,3.0,2.0
10834,2.0,2019.0,230.0,107.0,14.2,4.6,13.4,4.6,9.0,9.8,16.641199999999998,9.863160000000002,4.8,4.2,11.2,0.8,6.0,10.2,8.6,13.399539999999991,4.6,3.4,14.8,11.2,1.6,2.8,0.0
10836,2.0,2019.0,96.0,242.0,13.8,4.4,11.2,4.6,7.2,11.4,14.747979999999998,9.490420000000002,5.0,4.6,11.0,0.8,4.8,9.0,9.2,13.01501999999999,3.6,4.8,11.2,10.2,2.0,3.4,2.0
10839,2.0,2019.0,102.0,111.0,14.2,4.6,14.6,5.8,12.2,9.0,14.524539999999998,12.131100000000002,5.6,5.0,11.2,1.0,5.2,12.2,8.6,14.50167999999999,6.8,4.2,14.2,12.0,1.8,3.4,0.0
10850,2.0,2019.0,104.0,99.0,14.6,5.6,11.2,3.6,6.4,13.4,11.067499999999999,10.820940000000004,4.6,4.8,12.2,0.4,4.8,9.4,14.2,10.47571999999999,4.4,6.6,10.2,11.4,2.0,2.8,0.0
10844,2.0,2019.0,242.0,102.0,14.4,5.2,14.0,3.8,11.2,10.4,11.365499999999997,15.409620000000004,4.4,3.2,11.4,0.2,6.2,12.2,13.4,11.188579999999991,6.2,4.2,12.4,9.4,1.8,2.4,1.0
10852,2.0,2019.0,97.0,113.0,15.6,6.2,12.4,3.8,9.8,12.4,10.776699999999996,11.986360000000003,4.2,5.0,13.0,0.4,5.6,13.4,12.8,10.583819999999989,5.4,5.4,10.8,10.2,2.2,2.6,1.0
10847,2.0,2019.0,105.0,96.0,15.4,6.4,11.2,4.0,6.4,13.2,10.430839999999998,12.047220000000003,4.4,5.4,13.2,0.4,4.2,12.6,12.8,10.890719999999991,6.4,5.6,9.6,11.4,2.6,2.6,2.0
10849,2.0,2019.0,221.0,110.0,14.6,5.4,11.4,3.8,5.0,14.2,12.418919999999996,8.873580000000002,4.0,4.8,12.2,0.6,4.8,9.6,12.2,10.42799999999999,4.0,5.8,10.6,11.6,2.0,3.0,0.0
10845,2.0,2019.0,107.0,106.0,13.0,4.6,12.4,4.8,7.4,11.4,14.342859999999996,8.574640000000002,4.4,4.6,10.4,1.0,5.6,10.0,11.8,11.11465999999999,4.8,4.4,11.8,10.2,2.4,3.4,0.0
10846,2.0,2019.0,98.0,95.0,14.4,4.6,17.0,5.0,13.4,10.4,10.836919999999996,15.811240000000003,4.8,3.6,12.2,1.0,5.4,9.6,15.0,9.60115999999999,5.4,4.0,11.0,9.6,1.2,3.4,0.0
10851,2.0,2019.0,101.0,94.0,13.0,4.2,13.6,3.6,10.2,10.8,12.066919999999996,13.095340000000004,3.8,3.2,10.8,0.8,6.0,10.6,13.0,9.24763999999999,6.0,4.0,12.6,8.4,1.8,2.6,2.0
10848,2.0,2019.0,111.0,116.0,14.6,5.0,13.6,3.8,9.0,13.2,10.538679999999996,11.786760000000005,4.4,4.0,12.0,0.2,5.4,12.6,13.0,10.538579999999989,6.2,4.8,11.8,9.4,2.2,1.6,2.0
10853,2.0,2019.0,243.0,230.0,15.8,6.4,17.2,4.8,12.2,10.2,11.560899999999997,16.881880000000002,5.6,4.0,12.2,1.0,4.6,9.8,15.4,10.63411999999999,6.6,4.0,10.4,10.8,1.2,3.6,0.0
10854,5.0,2020.0,176.0,168.0,16.8,7.0,15.0,4.4,10.0,9.2,11.474519999999998,16.881880000000002,5.6,4.0,12.8,1.0,4.0,9.0,12.6,12.40077999999999,4.6,5.2,8.0,11.8,0.6,4.4,1.0
10855,5.0,2020.0,181.0,167.0,16.0,6.0,13.6,4.4,10.6,12.6,10.223139999999997,13.884480000000002,6.4,4.6,11.2,1.2,3.6,9.4,11.0,10.941159999999991,5.2,4.8,8.2,10.4,1.4,3.6,0.0
10856,5.0,2020.0,160.0,163.0,16.8,6.2,13.0,4.0,8.2,12.2,10.069799999999997,13.840860000000003,6.8,4.6,11.8,0.6,3.4,12.0,10.2,13.222099999999989,5.6,4.2,8.6,10.8,1.4,3.2,1.0
10858,5.0,2020.0,235.0,241.0,13.8,5.0,12.4,4.4,7.6,13.4,11.599879999999997,10.795020000000003,5.8,5.6,10.6,1.2,6.0,7.2,12.8,15.79763999999999,6.6,3.4,13.2,10.4,0.8,1.8,2.0
10860,5.0,2020.0,170.0,210.0,14.2,4.6,10.8,4.0,8.2,13.8,9.934319999999996,11.208220000000003,6.0,5.4,9.8,1.2,5.4,6.6,12.4,14.736019999999991,6.4,3.8,13.2,9.8,1.6,1.4,2.0
10857,5.0,2020.0,171.0,177.0,14.8,4.6,10.6,4.0,5.8,13.8,8.039879999999997,10.951660000000004,6.4,4.0,10.2,1.2,3.8,6.8,9.4,13.98935999999999,6.0,4.6,10.4,9.6,1.8,2.2,1.0
10859,5.0,2020.0,179.0,225.0,15.0,5.6,11.4,3.8,5.0,13.2,9.308779999999997,11.939440000000003,7.0,3.4,9.6,0.6,4.6,9.8,9.4,12.35755999999999,6.4,5.4,10.4,10.6,1.4,2.2,2.0
10864,5.0,2020.0,177.0,160.0,11.6,3.6,11.0,3.8,7.2,10.6,10.062279999999998,9.733240000000002,4.6,5.6,9.6,0.4,4.6,9.4,12.4,10.123359999999991,4.2,3.6,8.2,8.2,3.2,2.2,0.0
10868,5.0,2020.0,167.0,176.0,14.4,6.2,12.2,4.8,10.4,13.6,10.821219999999999,12.163440000000003,6.6,5.8,10.8,1.2,7.8,4.6,10.4,13.71431999999999,7.8,3.2,14.8,10.0,0.4,2.0,0.0
10870,5.0,2020.0,210.0,161.0,13.6,6.0,9.2,2.8,9.2,10.2,11.761659999999997,12.481940000000003,7.0,5.0,11.0,0.4,8.4,6.4,9.6,13.15913999999999,8.2,3.2,13.8,8.2,1.4,2.0,2.0
10867,5.0,2020.0,175.0,179.0,11.0,3.8,12.2,4.0,11.4,9.8,9.513239999999996,13.349880000000002,4.6,4.4,7.8,0.6,5.2,12.6,13.4,9.78715999999999,4.6,3.2,9.6,7.8,3.4,1.2,2.0
10865,5.0,2020.0,180.0,171.0,14.6,5.8,10.0,3.4,6.4,9.6,10.384559999999997,13.061700000000002,7.2,5.0,11.6,0.2,6.4,6.6,10.0,11.16219999999999,6.4,3.4,10.6,8.4,2.6,2.8,0.0
10866,5.0,2020.0,168.0,235.0,12.6,4.6,11.4,3.6,6.2,9.4,10.822279999999996,11.406740000000003,5.2,4.6,10.0,0.4,5.2,8.4,12.2,10.53599999999999,5.2,4.4,8.8,8.6,3.2,2.2,2.0
10869,5.0,2020.0,241.0,164.0,13.8,6.6,11.2,3.4,12.2,13.0,12.222239999999998,12.762840000000002,6.4,5.6,10.2,1.0,8.2,6.4,9.8,15.115339999999993,7.6,3.0,14.2,9.0,1.2,2.2,0.0
10861,5.0,2020.0,178.0,181.0,14.2,5.8,9.6,2.8,6.8,10.4,11.823419999999999,13.132060000000001,6.8,4.6,11.8,0.2,6.8,7.4,9.2,10.89819999999999,7.6,3.2,11.0,8.0,2.0,2.8,2.0
10862,5.0,2020.0,163.0,166.0,10.2,3.6,13.4,4.4,9.0,10.6,12.236199999999997,10.727840000000004,3.8,5.4,7.6,0.4,4.6,12.2,13.2,9.98621999999999,4.2,3.4,8.4,8.2,3.2,1.8,2.0
10863,5.0,2020.0,225.0,170.0,9.6,3.6,12.2,3.6,12.4,10.6,11.499579999999998,12.407340000000003,3.8,3.0,6.8,0.4,5.2,10.4,12.4,9.885599999999991,5.2,4.0,9.4,8.6,3.0,0.6,0.0
10976,4.0,2020.0,143.0,155.0,11.6,3.4,8.8,3.0,13.6,13.2,11.242659999999997,13.337020000000004,4.4,6.2,9.2,0.8,4.4,8.2,13.2,12.39155999999999,6.8,1.8,8.8,8.2,2.2,2.4,2.0
10871,5.0,2020.0,176.0,178.0,12.6,5.6,10.4,3.8,14.6,12.8,12.848699999999997,13.005080000000003,6.0,6.0,7.6,1.4,4.6,8.0,15.6,9.31085999999999,3.4,6.0,7.6,8.4,2.2,2.8,1.0
10921,1.0,2020.0,86.0,220.0,9.4,1.8,12.0,5.4,14.2,14.2,15.16486,9.888900000000003,4.4,3.8,7.2,1.2,3.6,13.2,13.4,13.46229999999999,3.8,5.0,10.0,9.8,1.4,1.8,0.0
10872,1.0,2020.0,228.0,83.0,9.4,3.2,10.4,2.8,11.8,11.0,14.706159999999997,13.451780000000003,3.6,2.8,6.8,0.2,4.8,8.6,12.8,10.655119999999991,5.6,3.8,9.8,8.2,2.8,1.0,0.0
10977,5.0,2020.0,179.0,178.0,13.2,4.6,9.0,3.2,8.8,5.4,14.269079999999997,16.4843,5.0,5.0,9.0,0.8,7.8,8.4,8.4,8.37351999999999,5.0,2.6,13.8,9.2,3.6,1.6,1.0
10875,5.0,2020.0,166.0,170.0,10.2,5.2,11.4,4.6,11.8,13.8,12.417179999999998,11.034700000000004,5.0,5.0,5.6,1.6,4.4,8.0,14.4,9.56903999999999,3.6,5.2,8.2,9.8,2.0,2.8,2.0
10922,2.0,2020.0,101.0,115.0,13.4,5.6,14.2,3.8,11.8,6.2,9.165319999999998,15.530440000000004,3.4,3.8,10.2,1.0,4.0,10.0,8.0,12.172374999999988,5.5,5.5,6.5,10.75,2.75,1.5,2.0
10876,1.0,2020.0,87.0,245.0,14.0,4.6,11.6,4.8,5.8,12.8,15.198399999999998,13.005100000000002,5.0,4.4,10.4,0.6,2.0,9.8,13.0,12.282119999999988,4.8,3.0,7.6,6.2,1.6,1.0,2.0
10923,5.0,2020.0,225.0,181.0,13.6,3.2,12.0,4.8,11.6,9.8,8.943719999999997,10.415380000000003,3.8,5.4,11.0,0.6,3.6,6.8,12.2,14.68385999999999,5.4,2.0,10.8,9.4,2.6,1.8,2.0
10978,1.0,2020.0,88.0,75.0,12.4,4.6,9.8,2.4,13.4,16.8,12.148279999999996,11.316180000000003,5.4,6.4,9.6,0.6,4.6,10.6,15.0,9.22521999999999,6.4,2.0,9.6,7.2,1.6,1.8,0.0
10979,3.0,2020.0,135.0,131.0,13.0,5.6,12.6,3.8,11.4,11.0,10.371039999999997,11.872120000000004,5.4,5.6,8.0,1.4,5.6,7.0,14.2,9.05529999999999,4.8,5.8,8.6,8.2,1.4,2.2,1.0
10924,5.0,2020.0,180.0,177.0,11.8,2.8,11.6,4.4,11.0,8.6,10.468719999999996,10.440380000000003,3.8,5.0,9.8,0.6,2.75,8.5,13.5,14.550474999999988,4.5,2.5,9.75,7.25,2.25,2.25,2.0
10983,1.0,2020.0,81.0,229.0,13.2,5.2,8.6,1.8,14.2,16.6,8.530019999999997,11.818720000000003,5.8,6.4,10.0,0.8,5.2,11.2,14.8,9.41439999999999,6.8,2.0,9.2,7.2,0.6,2.2,2.0
10877,4.0,2020.0,155.0,147.0,7.6,3.2,13.6,3.6,12.4,12.6,13.06932,10.977000000000004,3.8,3.8,4.4,0.8,4.4,7.6,10.2,13.11183999999999,6.4,3.0,10.8,8.4,1.4,1.8,2.0
10982,4.0,2020.0,231.0,152.0,11.5,4.0,10.25,4.0,7.0,15.5,10.516874999999995,11.188525000000004,4.25,5.5,9.5,1.25,5.2,10.6,13.2,9.13385999999999,4.6,4.4,11.4,5.8,2.8,1.8,1.0
10981,2.0,2020.0,105.0,101.0,10.8,4.8,11.8,3.2,7.6,8.2,14.341659999999996,12.740460000000002,5.2,3.0,8.6,1.0,3.2,12.6,12.8,11.47495999999999,4.6,3.0,10.4,8.4,2.4,2.0,2.0
10980,2.0,2020.0,115.0,111.0,12.6,5.8,14.4,4.8,9.6,9.0,13.553899999999999,14.338060000000002,4.2,3.8,10.2,1.2,3.2,11.2,9.8,12.25543999999999,3.0,3.8,8.6,8.8,2.0,2.0,0.0
10925,5.0,2020.0,166.0,167.0,10.2,3.2,12.8,4.6,9.2,11.0,10.007939999999998,10.359920000000002,5.0,4.0,9.8,0.4,3.0,7.75,13.5,7.779574999999988,5.25,3.0,10.25,6.0,2.0,2.25,2.0
10984,2.0,2020.0,95.0,98.0,13.6,6.4,14.2,4.8,7.6,10.4,12.205319999999997,14.313620000000004,5.6,3.8,10.6,1.4,3.0,11.8,6.8,11.180059999999989,3.0,4.0,9.0,8.2,2.2,1.6,1.0
10878,1.0,2020.0,81.0,86.0,15.0,5.8,12.4,5.6,5.4,12.0,12.726099999999999,13.355100000000002,6.0,5.2,11.0,1.0,1.75,12.25,13.0,12.819324999999987,4.25,2.25,6.75,6.25,1.5,0.75,0.0
10928,4.0,2020.0,232.0,261.0,11.6,4.8,11.8,4.6,11.2,11.0,12.986259999999998,11.255500000000001,4.4,3.4,8.0,0.8,4.2,13.6,11.0,11.73995999999999,3.0,4.8,10.2,7.8,1.8,2.4,0.0
10985,4.0,2020.0,261.0,138.0,12.8,4.8,8.0,2.2,10.6,13.6,10.586859999999998,12.969720000000004,3.8,6.2,10.8,0.2,3.8,12.0,12.0,13.79307999999999,5.8,5.8,8.0,9.0,1.8,1.8,0.0
10929,5.0,2020.0,168.0,175.0,14.2,5.4,11.4,4.4,8.0,8.0,8.422039999999996,12.899920000000003,3.8,4.4,12.4,0.6,3.5,11.0,11.75,8.842299999999987,4.5,3.5,8.75,8.25,2.25,1.75,1.0
10879,4.0,2020.0,261.0,157.0,6.0,2.4,11.4,3.2,11.8,11.6,14.070779999999996,11.569380000000002,3.6,3.8,4.0,0.8,5.6,6.8,10.0,10.04041999999999,5.4,2.2,13.2,6.4,0.6,1.6,0.0
10880,5.0,2020.0,175.0,225.0,13.2,5.4,10.4,4.2,8.4,11.2,11.830039999999997,14.813640000000003,4.6,5.2,9.0,0.8,4.0,10.4,13.0,12.00827999999999,4.2,4.2,8.4,9.6,2.0,3.0,2.0
10986,4.0,2020.0,148.0,154.0,11.6,3.8,7.8,2.4,13.8,13.8,12.166179999999997,11.841800000000005,4.4,6.0,9.2,0.4,3.6,9.2,12.0,14.251559999999989,6.0,2.8,6.8,8.8,1.6,1.6,2.0
10987,5.0,2020.0,177.0,161.0,16.8,5.8,8.8,3.0,8.8,7.2,13.477279999999999,15.961580000000003,4.8,4.8,11.4,0.6,7.0,11.0,9.0,8.92397999999999,5.8,3.0,12.6,9.8,4.0,2.0,0.0
10988,1.0,2020.0,228.0,71.0,16.2,7.0,9.8,2.0,14.6,14.4,8.423939999999998,12.953580000000002,4.8,6.6,12.4,0.6,6.2,12.0,11.6,10.35475999999999,7.4,3.0,9.6,9.8,1.2,2.0,0.0
10958,4.0,2020.0,207.0,140.0,12.25,5.25,13.5,5.25,7.0,15.75,12.042124999999997,9.215150000000003,4.25,5.25,9.75,1.5,4.8,9.8,12.6,10.72051999999999,4.6,4.2,10.6,7.6,2.8,1.6,0.0
10989,2.0,2020.0,97.0,230.0,15.2,6.8,12.6,4.2,9.8,13.4,9.911199999999997,11.289620000000003,6.0,5.0,12.2,1.4,3.6,11.8,4.2,9.006019999999989,4.4,3.0,9.6,6.2,2.8,2.0,2.0
10881,5.0,2020.0,160.0,180.0,14.8,6.4,11.0,4.4,8.0,8.0,11.850199999999997,16.178440000000002,5.6,4.4,10.0,0.4,3.2,12.8,13.0,12.57203999999999,2.8,4.4,7.4,9.4,2.4,2.8,2.0
10959,1.0,2020.0,76.0,80.0,14.6,5.4,14.2,4.2,6.4,10.2,16.852039999999995,18.181960000000004,4.6,5.6,12.6,0.2,3.8,12.4,15.4,11.219879999999991,7.0,2.4,10.2,5.6,1.6,1.2,1.0
10960,2.0,2020.0,106.0,110.0,11.75,4.5,10.0,2.0,8.5,7.5,12.516074999999995,11.566675000000004,6.75,3.75,9.0,0.25,4.6,9.6,15.0,14.629699999999989,5.8,1.4,11.6,6.8,3.0,2.6,2.0
10961,5.0,2020.0,164.0,180.0,14.8,5.6,10.8,3.4,12.2,9.2,7.907359999999997,16.313940000000002,4.6,4.2,10.0,1.0,2.8,8.0,10.6,9.05029999999999,1.4,3.0,7.2,8.8,1.8,1.8,1.0
10962,4.0,2020.0,153.0,150.0,12.2,4.0,8.6,2.2,13.4,14.2,13.149139999999997,11.655060000000002,4.6,6.4,10.2,0.4,2.6,9.0,12.8,14.266939999999988,5.6,3.4,4.8,9.0,0.8,1.6,0.0
10963,1.0,2020.0,92.0,74.0,11.8,4.4,13.4,4.0,7.0,11.2,18.37446,16.556360000000005,5.6,5.4,9.8,0.2,4.2,12.4,15.6,7.69309999999999,8.4,2.4,11.0,5.4,1.6,1.2,0.0
10931,2.0,2020.0,104.0,116.0,11.6,5.0,14.2,3.8,9.4,8.0,9.824579999999997,12.385440000000003,4.4,5.2,9.6,1.0,4.75,6.0,9.5,11.281624999999988,7.5,4.5,9.0,8.25,2.0,1.75,1.0
10882,4.0,2020.0,158.0,153.0,6.2,2.4,11.0,3.0,12.8,8.4,14.458919999999997,10.121720000000003,2.4,2.0,4.8,0.6,6.6,7.0,9.8,10.415019999999991,4.6,2.6,13.6,6.8,0.4,1.8,0.0
10990,1.0,2020.0,87.0,83.0,19.4,8.8,8.6,2.2,14.4,13.4,8.277779999999996,15.587860000000001,4.0,4.8,14.2,0.6,5.8,13.6,11.2,11.27593999999999,6.6,4.0,9.4,11.2,1.4,1.6,2.0
10901,1.0,2020.0,72.0,76.0,9.75,3.25,11.25,2.75,13.0,10.0,11.927699999999996,12.288875000000004,2.75,2.0,7.5,0.5,4.6,11.4,11.4,8.12815999999999,3.8,2.8,8.8,7.6,3.0,2.8,2.0
10883,5.0,2020.0,235.0,163.0,11.4,4.6,14.2,4.0,12.8,10.0,10.041859999999996,15.552340000000004,4.6,3.6,8.8,0.8,4.0,10.6,7.2,9.18643999999999,3.2,2.6,8.4,8.8,2.4,2.6,0.0
10964,4.0,2020.0,157.0,151.0,12.4,4.4,9.0,3.0,9.0,14.8,10.855819999999998,10.566000000000003,4.4,5.6,10.2,0.6,3.0,11.6,12.0,12.32005999999999,4.0,6.8,7.8,8.4,2.0,1.6,0.0
10930,1.0,2020.0,80.0,87.0,9.8,3.2,10.2,4.0,14.2,13.2,13.106839999999996,12.031400000000001,4.0,4.6,7.4,0.6,3.2,13.2,15.0,11.38563999999999,2.6,4.8,9.0,10.2,1.0,1.8,0.0
10902,3.0,2020.0,132.0,262.0,11.4,3.6,19.0,7.0,10.0,9.8,13.367539999999996,8.726140000000003,2.6,2.0,8.2,1.6,5.8,11.6,13.0,11.87211999999999,3.0,4.0,10.2,7.8,2.2,2.2,1.0
10884,1.0,2020.0,76.0,75.0,14.0,6.6,11.8,5.0,7.4,12.6,13.03216,9.399220000000003,4.8,4.6,10.8,0.6,2.5,11.5,11.0,11.877324999999988,4.75,0.75,7.0,6.5,1.5,1.5,0.0
10991,4.0,2020.0,140.0,146.0,9.0,4.2,18.0,6.8,12.0,13.2,13.853319999999997,7.729260000000002,2.2,3.8,6.6,0.6,5.6,13.0,7.6,10.363119999999991,6.6,3.4,10.8,9.2,3.0,2.6,0.0
10932,3.0,2020.0,131.0,119.0,11.5,3.25,13.75,3.25,10.0,12.5,8.837124999999997,9.436350000000004,3.5,4.5,10.0,0.5,6.6,11.4,12.6,14.700939999999992,4.4,3.0,11.6,9.4,1.4,2.2,1.0
10903,3.0,2020.0,240.0,121.0,10.8,3.8,15.8,5.4,10.6,9.0,14.438959999999998,10.571240000000003,3.4,2.4,7.6,1.6,5.4,9.6,13.6,13.158139999999989,3.4,3.2,9.4,10.8,2.2,1.8,0.0
10885,5.0,2020.0,167.0,177.0,14.6,6.0,12.2,4.4,10.2,8.6,10.080379999999996,16.91598,3.6,3.8,11.6,0.4,3.8,10.4,7.6,11.36083999999999,2.4,2.6,7.6,8.0,2.4,3.0,2.0
10992,4.0,2020.0,142.0,153.0,15.0,6.2,12.4,4.4,8.4,12.8,11.375759999999996,12.935700000000002,5.0,3.0,11.2,1.0,4.0,10.8,8.0,12.005079999999989,8.4,3.2,9.0,9.0,2.8,2.2,2.0
10886,5.0,2020.0,181.0,241.0,14.2,6.0,13.0,5.2,7.2,8.4,9.405059999999997,17.135080000000002,3.8,3.6,10.8,0.8,4.2,9.6,7.6,12.697539999999991,2.8,2.2,8.8,10.0,2.4,2.4,0.0
10904,3.0,2020.0,134.0,120.0,9.2,3.0,14.6,5.0,13.0,12.6,13.270739999999998,10.493540000000003,3.4,2.6,7.0,1.0,6.0,8.6,11.8,11.617339999999988,5.4,4.0,11.0,10.2,1.4,1.8,0.0
